listing_id,occ_10,days_10,occ_11,days_11,occ_12,days_12,y_occupied_q4,days_observed
856918,30,30,29,29,28,28,87,87
857810,30,30,1,29,0,27,31,86
862890,30,30,29,29,26,26,85,85
864981,30,30,28,29,0,0,58,59
867020,30,30,28,29,0,26,58,85
867749,30,30,29,29,26,26,85,85
868548,30,30,29,29,26,26,85,85
869522,30,30,29,29,26,26,85,85
872210,30,30,29,29,26,26,85,85
873701,30,30,29,29,12,28,71,87
874706,0,30,1,29,1,28,2,87
876355,30,30,29,29,28,28,87,87
878142,30,30,29,29,26,26,85,85
880424,30,30,29,29,26,26,85,85
880596,30,30,29,29,26,26,85,85
883480,30,30,29,29,22,27,81,86
886808,29,30,27,29,25,28,81,87
887355,0,30,0,29,0,28,0,87
890794,3,30,3,29,3,28,9,87
890839,12,30,6,29,23,28,41,87
890855,30,30,29,29,26,26,85,85
892463,30,30,29,29,26,26,85,85
893413,30,30,29,29,26,26,85,85
895368,30,30,29,29,26,26,85,85
896535,26,30,15,29,19,28,60,87
903906,30,30,29,29,26,26,85,85
904060,30,30,19,29,6,27,55,86
916105,30,30,20,29,0,26,50,85
918049,13,30,2,29,2,27,17,86
918239,29,30,0,29,0,28,29,87
919491,30,30,29,29,26,26,85,85
919830,11,30,1,29,4,27,16,86
920930,30,30,29,29,17,26,76,85
921500,25,30,29,29,23,26,77,85
924600,26,30,24,29,26,26,76,85
925090,30,30,29,29,26,26,85,85
927408,27,30,13,29,28,28,68,87
929032,30,30,29,29,26,26,85,85
931352,30,30,29,29,26,26,85,85
932277,30,30,7,29,7,28,44,87
936218,30,30,29,29,11,27,70,86
938022,26,30,21,29,25,28,72,87
939657,21,30,29,29,6,27,56,86
940116,30,30,29,29,26,26,85,85
944049,30,30,29,29,26,26,85,85
944840,30,30,29,29,26,26,85,85
945297,30,30,3,29,18,27,51,86
949159,30,30,29,29,26,26,85,85
951365,3,30,3,29,3,28,9,87
951439,13,30,12,29,0,28,25,87
951935,30,30,29,29,26,26,85,85
953314,0,30,0,29,0,27,0,86
956412,0,30,0,0,0,0,0,30
958444,25,31,6,29,26,26,57,86
959349,30,30,29,29,26,26,85,85
968827,30,30,29,29,26,26,85,85
973128,30,30,29,29,26,26,85,85
973535,31,31,29,29,28,28,88,88
973653,3,30,3,29,3,28,9,87
975250,4,30,22,29,0,27,26,86
975990,2,30,2,29,2,28,6,87
978386,20,30,11,29,28,28,59,87
982038,30,30,28,29,2,28,60,87
982409,30,30,29,29,26,26,85,85
983625,30,30,29,29,25,27,84,86
985338,30,30,29,29,26,26,85,85
986727,0,30,0,29,0,27,0,86
987616,30,30,29,29,26,26,85,85
990367,7,30,7,29,6,27,20,86
990529,7,30,7,29,7,27,21,86
992891,30,30,29,29,26,26,85,85
993514,19,30,0,29,0,28,19,87
993575,9,30,0,29,28,28,37,87
993576,29,30,0,29,16,28,45,87
995187,18,30,13,29,5,28,36,87
995469,30,30,29,29,26,26,85,85
998086,30,30,29,29,26,26,85,85
1001147,30,30,29,29,26,26,85,85
1009883,30,30,29,29,26,26,85,85
1010785,24,30,14,29,28,28,66,87
1013648,30,30,29,29,26,26,85,85
1016004,30,30,29,29,26,26,85,85
1016105,30,30,12,29,26,26,68,85
1023529,30,30,29,29,15,28,74,87
1024647,5,30,2,29,9,28,16,87
1025786,26,30,29,29,28,28,83,87
1026683,25,30,15,29,25,28,65,87
1027808,18,30,29,29,7,27,54,86
1030254,29,30,28,29,17,27,74,86
1035120,12,31,12,29,0,28,24,88
1036498,30,30,1,29,13,28,44,87
1038802,30,30,7,29,12,28,49,87
1039984,30,30,29,29,27,27,86,86
1040156,30,30,22,29,1,27,53,86
1040182,0,30,22,29,0,27,22,86
1042806,24,31,18,29,21,28,63,88
1043046,30,30,29,29,26,26,85,85
1043493,0,30,0,29,0,27,0,86
1044731,1,31,1,29,1,28,3,88
1045897,30,30,23,29,8,27,61,86
1049224,3,30,3,29,2,27,8,86
1056445,0,30,0,29,0,28,0,87
1057022,30,30,22,29,2,27,54,86
1059607,7,30,7,29,6,26,20,85
1060019,0,30,0,29,0,27,0,86
1063020,30,30,29,29,28,28,87,87
1069287,30,30,29,29,26,26,85,85
1076324,3,30,3,29,3,28,9,87
1080543,7,30,1,29,1,28,9,87
1080839,30,30,29,29,26,26,85,85
1083888,30,30,29,29,26,26,85,85
1084328,29,30,28,29,0,27,57,86
1087215,30,30,29,29,2,27,61,86
1093977,30,30,29,29,26,26,85,85
1098863,0,30,0,29,0,28,0,87
1100421,30,30,29,29,7,28,66,87
1101035,30,30,15,29,28,28,73,87
1101224,30,30,29,29,18,26,77,85
1102942,30,30,29,29,7,28,66,87
1108309,3,31,2,29,3,28,8,88
1115381,30,30,29,29,26,26,85,85
1117706,15,30,26,29,27,27,68,86
1118031,14,30,0,29,0,27,14,86
1121815,30,30,29,29,26,26,85,85
1123737,3,30,3,29,3,28,9,87
1123960,0,30,0,29,0,27,0,86
1126492,30,30,28,29,27,28,85,87
1126944,30,30,29,29,26,26,85,85
1127770,21,30,8,29,26,27,55,86
1131804,27,30,27,29,27,27,81,86
1137093,21,30,8,29,4,27,33,86
1137270,1,30,1,29,0,27,2,86
1146653,1,30,1,29,0,26,2,85
1150382,30,30,29,29,28,28,87,87
1150514,30,30,29,29,26,26,85,85
1157522,30,30,21,29,13,28,64,87
1166947,0,30,0,29,0,28,0,87
1167658,30,30,29,29,18,27,77,86
1170887,30,30,29,29,26,26,85,85
1171581,30,30,29,29,26,26,85,85
1171716,30,30,29,29,26,26,85,85
1180296,28,30,28,29,0,0,56,59
1182186,30,30,29,29,26,26,85,85
1183005,30,30,29,29,26,26,85,85
1183236,30,30,29,29,26,26,85,85
1187643,27,30,29,29,16,28,72,87
1195260,1,31,0,29,0,26,1,86
1197899,30,30,29,29,26,26,85,85
1198874,30,30,29,29,26,26,85,85
1205103,29,30,29,29,6,27,64,86
1213745,30,30,29,29,15,27,74,86
1215122,0,30,0,29,0,28,0,87
1215627,0,31,0,29,0,28,0,88
1215836,30,30,29,29,26,26,85,85
1220548,31,31,28,29,28,28,87,88
1221332,30,30,29,29,26,26,85,85
1221962,0,30,0,29,0,27,0,86
1239293,30,30,29,29,26,26,85,85
1240586,30,30,29,29,26,26,85,85
1245479,0,30,0,29,0,26,0,85
1245977,30,30,29,29,26,26,85,85
1251681,31,31,25,29,21,28,77,88
1255828,29,30,29,29,23,27,81,86
1256670,0,30,0,29,0,27,0,86
1258651,27,30,9,29,26,28,62,87
1260727,30,30,29,29,26,26,85,85
1263964,30,30,29,29,27,27,86,86
1267186,30,30,29,29,26,26,85,85
1268154,29,30,29,29,28,28,86,87
1271103,30,30,29,29,26,26,85,85
1273533,30,30,29,29,26,26,85,85
1276760,30,30,29,29,26,26,85,85
1277955,30,30,29,29,26,26,85,85
1278784,24,30,15,29,26,28,65,87
1279234,30,30,13,29,22,26,65,85
1281023,30,30,29,29,26,26,85,85
1284776,30,30,29,29,28,28,87,87
1284789,30,30,29,29,26,26,85,85
1291020,0,30,0,29,0,28,0,87
1291245,30,30,29,29,26,26,85,85
1294973,25,30,29,29,19,28,73,87
1300950,30,30,29,29,26,26,85,85
1301321,30,30,29,29,26,26,85,85
1304459,30,30,29,29,2,27,61,86
1305346,30,30,20,29,0,27,50,86
1306966,30,30,29,29,26,26,85,85
1307228,16,30,29,29,14,28,59,87
1307723,1,30,1,29,1,28,3,87
1312228,30,30,29,29,26,26,85,85
1313711,24,30,7,29,15,27,46,86
1322432,30,30,29,29,26,26,85,85
1325432,17,30,29,29,28,28,74,87
1326566,28,30,28,29,0,28,56,87
1330056,29,30,29,29,26,26,84,85
1332473,0,31,0,29,0,26,0,86
1334633,30,30,29,29,26,26,85,85
1336223,30,30,29,29,27,27,86,86
1336230,30,30,29,29,27,27,86,86
1342443,30,30,29,29,28,28,87,87
1349658,1,30,0,0,0,0,1,30
1354250,30,30,29,29,26,26,85,85
1354973,25,30,21,29,20,27,66,86
1355654,30,30,7,29,7,27,44,86
1357021,30,30,29,29,27,27,86,86
1359130,0,30,0,29,0,28,0,87
1361017,29,30,29,29,26,26,84,85
1370405,14,30,29,29,28,28,71,87
1380326,16,30,20,29,2,27,38,86
1382607,30,30,29,29,26,26,85,85
1386742,30,30,4,29,0,0,34,59
1392079,30,30,29,29,28,28,87,87
1392144,30,30,29,29,14,26,73,85
1396458,30,30,29,29,16,28,75,87
1398234,30,30,28,29,27,27,85,86
1398326,30,30,29,29,26,26,85,85
1401826,30,30,0,0,0,0,30,30
1403635,30,30,29,29,26,26,85,85
1404828,30,30,29,29,26,26,85,85
1407633,1,30,1,29,0,27,2,86
1408406,30,30,29,29,26,26,85,85
1411811,26,30,22,29,26,27,74,86
1421933,30,30,29,29,26,26,85,85
1437044,30,30,29,29,26,26,85,85
1438870,24,30,8,29,9,26,41,85
1440363,30,30,27,29,11,27,68,86
1442450,30,30,29,29,26,26,85,85
1444400,29,30,29,29,27,27,85,86
1446483,30,30,29,29,0,0,59,59
1449263,30,30,29,29,26,26,85,85
1457505,30,30,29,29,26,26,85,85
1458987,30,30,29,29,28,28,87,87
1461965,27,30,24,29,4,28,55,87
1467106,30,30,29,29,27,27,86,86
1467618,30,30,29,29,26,26,85,85
1474752,7,30,3,29,2,27,12,86
1475427,30,30,29,29,26,26,85,85
1476238,13,30,3,29,3,27,19,86
1479283,30,30,29,29,5,27,64,86
1480002,0,30,0,29,0,27,0,86
1491991,30,30,29,29,24,28,83,87
1499635,30,30,29,29,26,26,85,85
1506985,3,30,3,29,2,27,8,86
1511303,13,30,6,29,13,28,32,87
1513777,30,30,29,29,26,26,85,85
1521335,30,30,29,29,26,26,85,85
1524017,15,30,25,29,2,27,42,86
1530386,0,30,1,29,1,27,2,86
1533652,30,30,14,29,28,28,72,87
1534212,17,30,0,29,28,28,45,87
1549413,30,30,29,29,26,28,85,87
1551044,30,30,29,29,26,26,85,85
1555491,0,30,0,29,0,27,0,86
1559912,30,30,29,29,26,26,85,85
1566326,30,30,29,29,26,26,85,85
1578103,30,30,29,29,26,26,85,85
1581579,17,30,29,29,28,28,74,87
1584619,30,30,29,29,26,26,85,85
1589248,30,30,29,29,26,26,85,85
1591811,30,30,29,29,1,27,60,86
1596314,30,30,29,29,26,26,85,85
1604488,30,30,1,29,0,0,31,59
1604489,29,30,29,29,0,26,58,85
1617443,30,30,29,29,26,26,85,85
1617488,30,30,25,29,12,27,67,86
1621235,7,30,7,29,7,28,21,87
1623431,7,30,7,29,7,27,21,86
1628156,16,31,16,29,24,28,56,88
1635088,30,30,29,29,26,26,85,85
1640995,30,30,19,29,22,27,71,86
1645181,30,30,25,29,22,27,77,86
1645667,29,30,28,29,26,27,83,86
1646910,30,30,29,29,26,26,85,85
1649957,7,30,7,29,6,27,20,86
1652236,30,30,0,0,0,0,30,30
1654551,30,30,29,29,26,26,85,85
1654929,1,31,1,29,1,28,3,88
1655550,30,30,15,29,0,27,45,86
1656585,30,30,29,29,18,27,77,86
1656621,28,30,21,29,24,27,73,86
1668328,2,30,1,29,1,27,4,86
1669149,1,30,1,29,1,27,3,86
1670517,7,30,7,29,7,27,21,86
1672977,30,30,29,29,27,27,86,86
1673040,24,30,24,29,7,27,55,86
1682258,30,30,29,29,26,26,85,85
1688914,30,30,29,29,25,26,84,85
1693028,30,30,29,29,26,26,85,85
1696381,30,30,29,29,27,28,86,87
1702032,30,30,29,29,26,26,85,85
1702533,0,30,0,29,0,28,0,87
1702781,2,30,5,29,1,28,8,87
1704560,30,30,29,29,26,26,85,85
1707850,3,30,3,29,3,28,9,87
1716640,30,30,29,29,26,26,85,85
1717058,13,30,21,29,1,27,35,86
1717215,30,30,29,29,26,26,85,85
1717226,7,30,7,29,6,26,20,85
1722101,30,30,29,29,3,27,62,86
1724731,5,30,1,29,1,27,7,86
1725295,30,30,29,29,26,26,85,85
1727923,30,30,29,29,26,26,85,85
1728625,30,30,29,29,26,26,85,85
1729286,30,30,29,29,26,26,85,85
1731245,2,30,2,29,4,27,8,86
1731365,1,30,2,29,1,28,4,87
1734724,30,30,29,29,27,27,86,86
1739847,0,30,0,29,0,28,0,87
1741745,30,30,29,29,26,26,85,85
1742654,24,30,25,29,14,27,63,86
1744709,0,30,0,29,0,27,0,86
1745358,1,30,1,29,1,27,3,86
1753671,24,30,29,29,18,28,71,87
1754876,0,30,0,29,0,27,0,86
1755844,0,30,1,29,1,28,2,87
1758391,30,30,29,29,26,26,85,85
1759154,30,30,29,29,23,27,82,86
1759526,30,30,29,29,26,26,85,85
1762852,30,30,29,29,26,26,85,85
1763209,30,30,29,29,26,26,85,85
1766846,30,30,25,29,24,27,79,86
1776732,9,30,6,29,5,27,20,86
1778810,30,30,29,29,26,26,85,85
1780748,3,30,3,29,3,28,9,87
1781052,30,30,29,29,26,26,85,85
1782667,30,30,29,29,26,26,85,85
1788989,30,30,29,29,26,26,85,85
1793091,10,30,22,29,0,27,32,86
1793104,30,30,29,29,2,28,61,87
1793411,30,30,29,29,26,26,85,85
1797025,30,30,29,29,28,28,87,87
1798500,7,31,7,29,7,28,21,88
1801130,30,30,29,29,26,26,85,85
1810640,30,30,29,29,26,26,85,85
1813681,30,30,29,29,26,26,85,85
1817510,30,30,29,29,26,26,85,85
1820858,30,30,29,29,26,26,85,85
1825949,30,30,29,29,26,26,85,85
1826701,0,30,0,29,28,28,28,87
1831227,1,30,2,29,2,28,5,87
1832120,30,30,29,29,26,26,85,85
1835367,30,30,29,29,27,27,86,86
1839231,30,30,29,29,26,26,85,85
1846580,0,30,1,29,1,28,2,87
1853765,30,30,29,29,26,26,85,85
1855846,1,30,1,29,1,28,3,87
1856027,30,30,29,29,26,26,85,85
1856803,30,30,29,29,26,26,85,85
1864061,30,30,29,29,26,26,85,85
1865336,30,30,29,29,26,26,85,85
1865884,30,30,29,29,26,26,85,85
1870228,0,30,0,29,0,28,0,87
1876511,30,30,29,29,19,28,78,87
1876811,23,30,29,29,7,27,59,86
1876969,30,30,29,29,26,26,85,85
1885714,22,30,13,29,26,27,61,86
1886240,30,30,29,29,26,26,85,85
1886294,30,30,29,29,26,26,85,85
1886820,7,31,6,29,7,28,20,88
1891118,30,30,29,29,26,26,85,85
1891274,30,30,29,29,26,26,85,85
1893225,30,30,29,29,2,28,61,87
1897447,29,30,0,29,0,28,29,87
1898110,30,30,29,29,26,26,85,85
1901154,23,30,13,29,1,28,37,87
1901357,30,30,29,29,26,26,85,85
1903198,0,30,0,29,0,28,0,87
1906604,30,30,29,29,26,26,85,85
1911641,0,30,0,0,0,0,0,30
1914185,30,30,29,29,26,26,85,85
1914231,2,30,2,29,1,27,5,86
1918693,27,30,19,29,21,28,67,87
1921859,30,30,28,29,28,28,86,87
1924645,30,30,29,29,26,26,85,85
1925224,24,30,19,29,0,28,43,87
1929321,30,30,29,29,26,26,85,85
1929540,30,30,29,29,26,26,85,85
1932110,7,30,7,29,7,27,21,86
1932491,30,30,29,29,26,26,85,85
1934444,30,30,29,29,26,26,85,85
1934765,30,30,29,29,26,26,85,85
1934804,30,30,22,29,1,28,53,87
1935175,30,30,29,29,26,26,85,85
1935302,30,30,29,29,18,28,77,87
1936633,27,31,18,29,26,26,71,86
1939106,30,30,29,29,26,26,85,85
1941435,30,30,14,29,26,26,70,85
1941439,30,30,13,29,28,28,71,87
1943394,1,30,25,29,21,26,47,85
1944155,30,30,29,29,18,28,77,87
1944891,30,30,29,29,26,26,85,85
1945115,5,30,29,29,28,28,62,87
1948494,28,31,18,29,25,28,71,88
1950603,30,30,29,29,26,26,85,85
1952271,12,30,13,29,18,28,43,87
1953928,0,30,0,29,0,28,0,87
1954653,30,30,29,29,26,26,85,85
1956467,30,30,29,29,26,26,85,85
1956677,6,30,7,29,7,28,20,87
1958765,17,30,12,29,1,27,30,86
1959024,30,30,29,29,26,26,85,85
1960045,30,30,29,29,26,26,85,85
1961361,30,30,29,29,26,26,85,85
1965766,30,30,29,29,26,26,85,85
1970697,30,30,29,29,26,26,85,85
1971540,0,30,0,29,0,27,0,86
1974700,30,30,29,29,23,27,82,86
1975069,30,30,29,29,26,26,85,85
1975999,30,30,29,29,26,26,85,85
1976123,0,30,0,29,0,27,0,86
1979127,30,30,20,29,5,27,55,86
1979506,30,30,29,29,26,26,85,85
1979579,30,30,29,29,26,26,85,85
1979848,30,30,29,29,26,26,85,85
1981590,21,30,1,29,0,27,22,86
1984378,0,30,0,29,0,27,0,86
1984390,30,30,29,29,26,26,85,85
1984486,30,30,29,29,26,26,85,85
1985022,30,30,29,29,26,26,85,85
1987627,30,30,29,29,26,26,85,85
1987949,30,30,29,29,26,26,85,85
1988823,30,30,27,29,0,27,57,86
1989731,30,30,29,29,26,26,85,85
1989838,30,30,29,29,26,26,85,85
2000576,26,30,13,29,22,26,61,85
2003807,30,30,29,29,26,26,85,85
2008122,30,30,29,29,26,26,85,85
2015168,20,30,29,29,7,28,56,87
2017397,0,30,0,29,0,26,0,85
2022126,30,30,29,29,26,26,85,85
2022920,30,30,29,29,26,26,85,85
2022938,7,30,7,29,7,26,21,85
2022958,30,30,29,29,26,26,85,85
2023357,30,30,29,29,26,26,85,85
2026869,30,30,29,29,26,26,85,85
2028291,1,30,1,29,1,28,3,87
2028432,2,30,2,29,1,26,5,85
2028677,3,30,8,29,2,26,13,85
2031495,30,30,29,29,26,26,85,85
2032156,28,30,0,0,0,0,28,30
2033224,30,30,29,29,26,26,85,85
2041041,30,30,29,29,27,27,86,86
2042764,30,30,29,29,26,26,85,85
2043060,30,30,29,29,26,26,85,85
2043329,30,30,29,29,26,26,85,85
2044873,30,30,29,29,26,26,85,85
2044889,29,30,25,29,8,28,62,87
2046225,30,30,29,29,26,26,85,85
2048796,30,30,29,29,26,26,85,85
2049322,30,30,29,29,26,26,85,85
2050406,30,30,29,29,26,26,85,85
2050993,30,30,29,29,26,26,85,85
2051013,30,30,29,29,26,26,85,85
2051352,30,30,29,29,28,28,87,87
2053940,6,30,7,29,7,28,20,87
2055467,30,30,29,29,26,26,85,85
2055559,30,30,29,29,26,26,85,85
2057295,30,30,29,29,26,26,85,85
2057403,30,30,29,29,18,26,77,85
2057480,30,30,29,29,26,26,85,85
2060275,30,30,29,29,26,26,85,85
2060768,30,30,29,29,26,26,85,85
2061811,30,30,29,29,26,26,85,85
2062630,30,30,29,29,26,26,85,85
2065538,30,30,29,29,1,26,60,85
2069359,18,30,25,29,19,27,62,86
2070290,30,30,29,29,26,26,85,85
2075526,30,30,29,29,26,26,85,85
2078120,30,30,29,29,28,28,87,87
2079686,30,30,29,29,26,26,85,85
2081177,30,30,29,29,26,26,85,85
2081850,22,30,29,29,19,27,70,86
2082670,30,30,29,29,26,26,85,85
2083547,30,30,29,29,26,26,85,85
2083749,30,30,29,29,24,27,83,86
2084817,30,30,29,29,26,26,85,85
2087663,30,30,29,29,26,26,85,85
2088389,30,30,29,29,26,26,85,85
2089273,30,30,29,29,26,26,85,85
2089492,30,30,29,29,26,26,85,85
2089712,30,30,29,29,26,26,85,85
2092827,30,30,29,29,23,28,82,87
2093064,4,30,29,29,27,27,60,86
2093304,30,30,29,29,26,27,85,86
2094213,30,30,29,29,26,26,85,85
2095959,30,30,29,29,26,26,85,85
2096581,30,30,29,29,26,26,85,85
2098030,1,30,1,29,0,27,2,86
2100887,27,30,2,29,0,26,29,85
2101710,30,30,29,29,26,26,85,85
2102542,30,30,29,29,26,26,85,85
2103480,30,30,29,29,26,26,85,85
2104588,30,30,29,29,26,26,85,85
2106662,30,30,29,29,26,26,85,85
2106706,30,30,29,29,26,26,85,85
2108237,30,30,29,29,26,26,85,85
2111336,30,30,29,29,26,26,85,85
2111422,30,30,29,29,28,28,87,87
2112142,30,30,29,29,26,27,85,86
2113431,30,30,0,0,0,0,30,30
2115773,30,30,29,29,26,26,85,85
2115784,30,30,29,29,26,26,85,85
2116940,30,30,29,29,26,26,85,85
2118102,30,30,29,29,26,26,85,85
2122613,30,30,29,29,26,26,85,85
2124536,30,30,29,29,26,26,85,85
2127382,30,30,29,29,26,26,85,85
2127713,30,30,29,29,27,27,86,86
2128464,30,30,29,29,26,26,85,85
2132248,30,30,29,29,26,26,85,85
2134052,30,30,29,29,26,26,85,85
2134697,10,30,28,29,0,27,38,86
2135754,30,30,29,29,26,26,85,85
2135766,30,30,29,29,26,26,85,85
2137111,30,30,29,29,26,26,85,85
2141635,30,30,29,29,26,26,85,85
2142092,30,30,29,29,26,26,85,85
2145599,29,30,29,29,12,27,70,86
2149184,30,30,29,29,26,26,85,85
2150727,30,30,29,29,26,26,85,85
2151259,30,30,29,29,26,26,85,85
2151479,27,30,25,29,22,28,74,87
2151558,29,30,29,29,28,28,86,87
2153153,10,30,13,29,26,26,49,85
2154075,30,30,29,29,27,27,86,86
2155610,1,30,29,29,28,28,58,87
2158171,30,30,29,29,26,26,85,85
2165107,30,30,29,29,26,26,85,85
2165933,30,30,29,29,27,27,86,86
2171821,1,30,1,29,0,27,2,86
2178294,30,30,29,29,26,26,85,85
2182899,30,30,29,29,26,26,85,85
2183423,0,30,0,29,0,27,0,86
2183430,30,30,29,29,26,26,85,85
2185842,30,30,29,29,26,26,85,85
2186138,30,30,29,29,26,26,85,85
2186452,30,30,29,29,26,26,85,85
2187682,28,30,28,29,26,27,82,86
2194038,0,30,0,29,0,28,0,87
2194382,30,30,29,29,26,26,85,85
2201581,30,30,29,29,26,26,85,85
2202858,30,30,29,29,26,26,85,85
2203154,30,30,29,29,26,26,85,85
2204672,30,30,29,29,26,26,85,85
2208545,30,30,29,29,26,26,85,85
2209835,10,30,29,29,13,28,52,87
2210663,30,30,29,29,26,26,85,85
2211028,30,30,29,29,26,26,85,85
2214689,30,30,29,29,26,26,85,85
2216470,30,30,29,29,26,26,85,85
2219294,30,30,29,29,26,26,85,85
2220959,30,30,29,29,26,26,85,85
2222886,2,30,3,29,3,28,8,87
2227377,30,30,29,29,26,26,85,85
2228296,30,30,29,29,26,26,85,85
2228840,30,30,29,29,26,26,85,85
2231814,30,30,29,29,26,26,85,85
2238300,30,30,29,29,26,26,85,85
2238435,30,30,29,29,26,26,85,85
2240661,30,30,29,29,26,26,85,85
2243266,30,30,29,29,26,26,85,85
2243321,30,30,29,29,26,26,85,85
2243548,30,30,28,28,27,27,85,85
2243699,30,30,29,29,26,26,85,85
2243769,30,30,29,29,26,26,85,85
2246112,30,30,29,29,26,26,85,85
2248580,30,30,29,29,26,26,85,85
2249464,30,30,29,29,26,26,85,85
2249928,30,30,29,29,26,26,85,85
2250790,7,30,7,29,7,28,21,87
2251009,30,30,29,29,26,26,85,85
2254388,30,30,29,29,26,26,85,85
2254817,30,30,29,29,27,28,86,87
2255549,18,30,29,29,0,27,47,86
2257064,30,30,29,29,26,26,85,85
2257080,30,30,29,29,26,26,85,85
2259719,30,30,29,29,26,26,85,85
2260029,30,30,29,29,26,26,85,85
2261018,30,30,29,29,26,26,85,85
2261367,1,31,0,29,1,28,2,88
2262868,30,30,29,29,26,26,85,85
2267177,28,30,26,29,25,28,79,87
2271504,30,30,29,29,26,26,85,85
2271792,30,30,29,29,26,26,85,85
2272739,30,30,29,29,26,26,85,85
2273733,30,30,29,29,26,26,85,85
2274084,30,30,29,29,26,26,85,85
2281142,30,30,29,29,26,26,85,85
2281147,23,30,29,29,23,27,75,86
2282085,30,30,29,29,26,26,85,85
2283143,30,30,29,29,26,26,85,85
2284454,30,30,29,29,26,26,85,85
2284484,30,30,29,29,26,26,85,85
2284670,14,31,20,29,5,28,39,88
2291507,30,30,29,29,26,26,85,85
2292366,30,30,29,29,26,26,85,85
2294594,30,30,29,29,26,26,85,85
2294663,30,30,29,29,26,26,85,85
2296024,2,30,28,29,2,28,32,87
2297029,30,30,29,29,26,26,85,85
2298731,18,30,18,29,27,27,63,86
2298759,30,30,29,29,26,26,85,85
2299633,30,30,29,29,26,26,85,85
2301258,30,30,29,29,26,26,85,85
2303583,30,30,29,29,26,26,85,85
2309363,30,30,29,29,26,26,85,85
2310008,30,30,29,29,26,26,85,85
2310594,30,30,6,29,26,26,62,85
2314392,0,30,0,29,0,27,0,86
2329047,30,30,29,29,26,26,85,85
2333141,30,30,29,29,26,26,85,85
2334411,30,30,29,29,27,27,86,86
2339096,30,30,29,29,26,26,85,85
2346106,30,30,29,29,26,26,85,85
2349737,1,30,2,29,2,28,5,87
2350883,30,30,29,29,26,26,85,85
2356082,30,30,29,29,26,26,85,85
2362306,30,30,29,29,26,26,85,85
2365792,30,30,29,29,26,26,85,85
2367089,30,30,29,29,26,26,85,85
2373238,30,30,23,29,27,27,80,86
2385779,24,30,6,29,21,27,51,86
2392814,30,30,29,29,26,26,85,85
2400614,30,30,29,29,10,28,69,87
2404708,30,30,29,29,4,28,63,87
2405505,30,30,29,29,26,26,85,85
2410819,30,30,29,29,26,26,85,85
2425222,30,30,29,29,26,26,85,85
2425871,30,30,29,29,26,26,85,85
2432545,30,30,29,29,26,26,85,85
2435198,24,30,28,29,19,28,71,87
2440173,30,30,29,29,26,26,85,85
2440357,30,30,29,29,16,28,75,87
2446430,23,30,8,29,26,28,57,87
2447868,30,30,29,29,26,26,85,85
2451647,25,30,22,29,24,28,71,87
2454507,30,30,29,29,27,27,86,86
2459587,30,30,29,29,26,26,85,85
2459916,30,30,29,29,26,26,85,85
2461439,27,30,13,29,27,27,67,86
2465259,30,30,29,29,26,26,85,85
2465699,19,30,29,29,0,28,48,87
2467377,30,30,29,29,28,28,87,87
2467879,30,30,29,29,26,26,85,85
2468186,30,30,29,29,28,28,87,87
2473861,28,30,4,29,23,27,55,86
2477138,30,30,29,29,26,26,85,85
2482036,30,30,28,29,27,27,85,86
2484057,30,30,29,29,26,26,85,85
2485774,30,30,29,29,28,28,87,87
2489615,30,30,29,29,26,26,85,85
2489920,30,30,29,29,26,26,85,85
2493039,30,30,29,29,26,26,85,85
2493176,30,30,29,29,26,26,85,85
2495596,30,30,29,29,26,26,85,85
2501809,30,30,29,29,26,26,85,85
2508374,1,31,0,29,1,28,2,88
2510394,5,30,15,29,2,27,22,86
2513351,30,30,29,29,26,26,85,85
2516430,30,30,29,29,26,26,85,85
2517989,30,30,29,29,26,26,85,85
2518907,30,30,29,29,26,26,85,85
2519770,30,30,29,29,26,26,85,85
2521670,30,30,29,29,26,26,85,85
2529085,30,30,29,29,26,26,85,85
2529842,30,30,29,29,26,26,85,85
2530057,30,30,29,29,26,26,85,85
2531865,30,30,29,29,26,26,85,85
2532068,30,30,29,29,26,26,85,85
2538248,30,30,9,29,26,27,65,86
2551299,30,30,29,29,26,26,85,85
2552606,30,30,29,29,26,26,85,85
2554110,30,30,29,29,26,26,85,85
2563764,30,30,29,29,26,26,85,85
2563997,30,30,29,29,0,0,59,59
2565087,30,30,0,0,0,0,30,30
2569466,30,30,29,29,26,26,85,85
2569808,17,30,28,29,28,28,73,87
2570561,30,30,29,29,26,26,85,85
2571224,30,30,29,29,26,26,85,85
2571283,30,30,29,29,26,26,85,85
2574386,0,30,0,29,0,27,0,86
2578731,31,31,29,29,28,28,88,88
2582812,30,30,29,29,26,26,85,85
2584131,30,30,29,29,26,26,85,85
2586556,1,30,1,29,26,27,28,86
2586923,27,30,2,29,2,28,31,87
2592533,30,30,29,29,26,26,85,85
2592640,30,30,29,29,26,26,85,85
2593478,0,30,0,0,0,28,0,58
2598087,30,30,29,29,26,26,85,85
2599591,30,30,29,29,26,26,85,85
2599963,30,30,29,29,26,26,85,85
2607583,27,30,11,29,20,26,58,85
2612035,30,30,29,29,26,26,85,85
2619549,13,30,0,29,0,26,13,85
2619802,24,30,0,29,0,26,24,85
2620068,30,30,1,29,0,26,31,85
2620837,30,30,29,29,26,26,85,85
2620856,30,30,29,29,26,26,85,85
2627940,30,30,29,29,26,26,85,85
2629613,14,30,29,29,27,27,70,86
